1	21738	807974	/discussions/amazon/view/21738-exam-aws-certified-solutions-architect-associate-saa-c02/
2	21739	807975	/discussions/amazon/view/21739-exam-aws-certified-solutions-architect-associate-saa-c02/
3	21740	807976	/discussions/amazon/view/21740-exam-aws-certified-solutions-architect-associate-saa-c02/
4	21741	807977	/discussions/amazon/view/21741-exam-aws-certified-solutions-architect-associate-saa-c02/
5	27683	807978	/discussions/amazon/view/27683-exam-aws-certified-solutions-architect-associate-saa-c02/
6	46385	807979	/discussions/amazon/view/46385-exam-aws-certified-solutions-architect-associate-saa-c02/
7	21808	807980	/discussions/amazon/view/21808-exam-aws-certified-solutions-architect-associate-saa-c02/
8	21997	807981	/discussions/amazon/view/21997-exam-aws-certified-solutions-architect-associate-saa-c02/
9	27701	807982	/discussions/amazon/view/27701-exam-aws-certified-solutions-architect-associate-saa-c02/
10	21754	807983	/discussions/amazon/view/21754-exam-aws-certified-solutions-architect-associate-saa-c02/
11	21757	807984	/discussions/amazon/view/21757-exam-aws-certified-solutions-architect-associate-saa-c02/
12	61578	807985	/discussions/amazon/view/61578-exam-aws-certified-solutions-architect-associate-saa-c02/
13	21769	807986	/discussions/amazon/view/21769-exam-aws-certified-solutions-architect-associate-saa-c02/
14	61084	807987	/discussions/amazon/view/61084-exam-aws-certified-solutions-architect-associate-saa-c02/
15	22024	807988	/discussions/amazon/view/22024-exam-aws-certified-solutions-architect-associate-saa-c02/
16	21860	807989	/discussions/amazon/view/21860-exam-aws-certified-solutions-architect-associate-saa-c02/
17	21774	807990	/discussions/amazon/view/21774-exam-aws-certified-solutions-architect-associate-saa-c02/
18	22025	807991	/discussions/amazon/view/22025-exam-aws-certified-solutions-architect-associate-saa-c02/
19	27677	807992	/discussions/amazon/view/27677-exam-aws-certified-solutions-architect-associate-saa-c02/
20	21775	807993	/discussions/amazon/view/21775-exam-aws-certified-solutions-architect-associate-saa-c02/
21	21954	807994	/discussions/amazon/view/21954-exam-aws-certified-solutions-architect-associate-saa-c02/
22	22040	807995	/discussions/amazon/view/22040-exam-aws-certified-solutions-architect-associate-saa-c02/
23	22175	807996	/discussions/amazon/view/22175-exam-aws-certified-solutions-architect-associate-saa-c02/
24	21959	807997	/discussions/amazon/view/21959-exam-aws-certified-solutions-architect-associate-saa-c02/
25	21790	807998	/discussions/amazon/view/21790-exam-aws-certified-solutions-architect-associate-saa-c02/
26	61123	807999	/discussions/amazon/view/61123-exam-aws-certified-solutions-architect-associate-saa-c02/
27	22044	808000	/discussions/amazon/view/22044-exam-aws-certified-solutions-architect-associate-saa-c02/
28	27713	808001	/discussions/amazon/view/27713-exam-aws-certified-solutions-architect-associate-saa-c02/
29	27714	808002	/discussions/amazon/view/27714-exam-aws-certified-solutions-architect-associate-saa-c02/
30	21793	808003	/discussions/amazon/view/21793-exam-aws-certified-solutions-architect-associate-saa-c02/
31	21965	808004	/discussions/amazon/view/21965-exam-aws-certified-solutions-architect-associate-saa-c02/
32	27686	808005	/discussions/amazon/view/27686-exam-aws-certified-solutions-architect-associate-saa-c02/
33	27688	808006	/discussions/amazon/view/27688-exam-aws-certified-solutions-architect-associate-saa-c02/
34	21795	808007	/discussions/amazon/view/21795-exam-aws-certified-solutions-architect-associate-saa-c02/
35	22041	808008	/discussions/amazon/view/22041-exam-aws-certified-solutions-architect-associate-saa-c02/
36	21851	808009	/discussions/amazon/view/21851-exam-aws-certified-solutions-architect-associate-saa-c02/
37	21797	808010	/discussions/amazon/view/21797-exam-aws-certified-solutions-architect-associate-saa-c02/
38	21966	808011	/discussions/amazon/view/21966-exam-aws-certified-solutions-architect-associate-saa-c02/
39	21798	808012	/discussions/amazon/view/21798-exam-aws-certified-solutions-architect-associate-saa-c02/
40	21820	808013	/discussions/amazon/view/21820-exam-aws-certified-solutions-architect-associate-saa-c02/
41	21822	808014	/discussions/amazon/view/21822-exam-aws-certified-solutions-architect-associate-saa-c02/
42	21863	808015	/discussions/amazon/view/21863-exam-aws-certified-solutions-architect-associate-saa-c02/
43	22048	808016	/discussions/amazon/view/22048-exam-aws-certified-solutions-architect-associate-saa-c02/
44	21824	808017	/discussions/amazon/view/21824-exam-aws-certified-solutions-architect-associate-saa-c02/
45	22049	808018	/discussions/amazon/view/22049-exam-aws-certified-solutions-architect-associate-saa-c02/
46	22050	808019	/discussions/amazon/view/22050-exam-aws-certified-solutions-architect-associate-saa-c02/
47	21819	808020	/discussions/amazon/view/21819-exam-aws-certified-solutions-architect-associate-saa-c02/
