1	79849	818026	/discussions/isaca/view/79849-exam-cisa-topic-1-question-1-discussion/
2	79279	818027	/discussions/isaca/view/79279-exam-cisa-topic-1-question-2-discussion/
3	80350	818028	/discussions/isaca/view/80350-exam-cisa-topic-1-question-3-discussion/
4	80354	818029	/discussions/isaca/view/80354-exam-cisa-topic-1-question-4-discussion/
5	80226	818030	/discussions/isaca/view/80226-exam-cisa-topic-1-question-5-discussion/
6	82071	818031	/discussions/isaca/view/82071-exam-cisa-topic-1-question-6-discussion/
7	81233	818032	/discussions/isaca/view/81233-exam-cisa-topic-1-question-7-discussion/
8	79280	818033	/discussions/isaca/view/79280-exam-cisa-topic-1-question-8-discussion/
9	83564	818034	/discussions/isaca/view/83564-exam-cisa-topic-1-question-9-discussion/
10	79969	818035	/discussions/isaca/view/79969-exam-cisa-topic-1-question-10-discussion/
11	85527	818036	/discussions/isaca/view/85527-exam-cisa-topic-1-question-11-discussion/
12	80494	818037	/discussions/isaca/view/80494-exam-cisa-topic-1-question-12-discussion/
13	104336	818038	/discussions/isaca/view/104336-exam-cisa-topic-1-question-13-discussion/
14	104341	818039	/discussions/isaca/view/104341-exam-cisa-topic-1-question-14-discussion/
15	92147	818040	/discussions/isaca/view/92147-exam-cisa-topic-1-question-15-discussion/
16	79973	818041	/discussions/isaca/view/79973-exam-cisa-topic-1-question-16-discussion/
17	79902	818042	/discussions/isaca/view/79902-exam-cisa-topic-1-question-17-discussion/
18	80507	818043	/discussions/isaca/view/80507-exam-cisa-topic-1-question-18-discussion/
19	80508	818044	/discussions/isaca/view/80508-exam-cisa-topic-1-question-19-discussion/
20	80512	818045	/discussions/isaca/view/80512-exam-cisa-topic-1-question-20-discussion/
21	80117	818046	/discussions/isaca/view/80117-exam-cisa-topic-1-question-21-discussion/
22	79297	818047	/discussions/isaca/view/79297-exam-cisa-topic-1-question-22-discussion/
23	114552	818048	/discussions/isaca/view/114552-exam-cisa-topic-1-question-23-discussion/
24	111164	818049	/discussions/isaca/view/111164-exam-cisa-topic-1-question-24-discussion/
25	104170	818050	/discussions/isaca/view/104170-exam-cisa-topic-1-question-25-discussion/
26	81062	818051	/discussions/isaca/view/81062-exam-cisa-topic-1-question-26-discussion/
27	114553	818052	/discussions/isaca/view/114553-exam-cisa-topic-1-question-27-discussion/
28	94110	818053	/discussions/isaca/view/94110-exam-cisa-topic-1-question-28-discussion/
29	114555	818054	/discussions/isaca/view/114555-exam-cisa-topic-1-question-29-discussion/
30	114556	818055	/discussions/isaca/view/114556-exam-cisa-topic-1-question-30-discussion/
31	79370	818056	/discussions/isaca/view/79370-exam-cisa-topic-1-question-31-discussion/
32	80454	818057	/discussions/isaca/view/80454-exam-cisa-topic-1-question-32-discussion/
33	80334	818058	/discussions/isaca/view/80334-exam-cisa-topic-1-question-33-discussion/
34	80623	818059	/discussions/isaca/view/80623-exam-cisa-topic-1-question-34-discussion/
35	80344	818060	/discussions/isaca/view/80344-exam-cisa-topic-1-question-35-discussion/
36	79667	818061	/discussions/isaca/view/79667-exam-cisa-topic-1-question-36-discussion/
37	80455	818062	/discussions/isaca/view/80455-exam-cisa-topic-1-question-37-discussion/
38	80456	818063	/discussions/isaca/view/80456-exam-cisa-topic-1-question-38-discussion/
39	98502	818064	/discussions/isaca/view/98502-exam-cisa-topic-1-question-39-discussion/
40	79901	818065	/discussions/isaca/view/79901-exam-cisa-topic-1-question-40-discussion/
41	114688	818066	/discussions/isaca/view/114688-exam-cisa-topic-1-question-41-discussion/
42	114689	818067	/discussions/isaca/view/114689-exam-cisa-topic-1-question-42-discussion/
43	114690	818068	/discussions/isaca/view/114690-exam-cisa-topic-1-question-43-discussion/
44	89329	818069	/discussions/isaca/view/89329-exam-cisa-topic-1-question-44-discussion/
45	114692	818070	/discussions/isaca/view/114692-exam-cisa-topic-1-question-45-discussion/
46	80457	818071	/discussions/isaca/view/80457-exam-cisa-topic-1-question-46-discussion/
47	101997	818072	/discussions/isaca/view/101997-exam-cisa-topic-1-question-47-discussion/
48	114694	818073	/discussions/isaca/view/114694-exam-cisa-topic-1-question-48-discussion/
49	81254	818074	/discussions/isaca/view/81254-exam-cisa-topic-1-question-49-discussion/
50	114696	818075	/discussions/isaca/view/114696-exam-cisa-topic-1-question-50-discussion/
51	114235	818076	/discussions/isaca/view/114235-exam-cisa-topic-1-question-51-discussion/
52	111022	818077	/discussions/isaca/view/111022-exam-cisa-topic-1-question-52-discussion/
53	99139	818078	/discussions/isaca/view/99139-exam-cisa-topic-1-question-53-discussion/
54	114699	818079	/discussions/isaca/view/114699-exam-cisa-topic-1-question-54-discussion/
