1	122305	0	/discussions/amazon/view/122305-exam-aws-certified-security-specialty-scs-c02-topic-1/
2	122207	0	/discussions/amazon/view/122207-exam-aws-certified-security-specialty-scs-c02-topic-1/
3	122745	0	/discussions/amazon/view/122745-exam-aws-certified-security-specialty-scs-c02-topic-1/
4	124014	0	/discussions/amazon/view/124014-exam-aws-certified-security-specialty-scs-c02-topic-1/
5	122208	0	/discussions/amazon/view/122208-exam-aws-certified-security-specialty-scs-c02-topic-1/
6	123517	0	/discussions/amazon/view/123517-exam-aws-certified-security-specialty-scs-c02-topic-1/
7	124505	0	/discussions/amazon/view/124505-exam-aws-certified-security-specialty-scs-c02-topic-1/
8	122209	0	/discussions/amazon/view/122209-exam-aws-certified-security-specialty-scs-c02-topic-1/
9	123690	0	/discussions/amazon/view/123690-exam-aws-certified-security-specialty-scs-c02-topic-1/
10	122210	0	/discussions/amazon/view/122210-exam-aws-certified-security-specialty-scs-c02-topic-1/
11	124015	0	/discussions/amazon/view/124015-exam-aws-certified-security-specialty-scs-c02-topic-1/
12	122296	0	/discussions/amazon/view/122296-exam-aws-certified-security-specialty-scs-c02-topic-1/
13	122751	0	/discussions/amazon/view/122751-exam-aws-certified-security-specialty-scs-c02-topic-1/
14	124041	0	/discussions/amazon/view/124041-exam-aws-certified-security-specialty-scs-c02-topic-1/
15	122297	0	/discussions/amazon/view/122297-exam-aws-certified-security-specialty-scs-c02-topic-1/
16	122298	0	/discussions/amazon/view/122298-exam-aws-certified-security-specialty-scs-c02-topic-1/
17	122211	0	/discussions/amazon/view/122211-exam-aws-certified-security-specialty-scs-c02-topic-1/
18	124547	0	/discussions/amazon/view/124547-exam-aws-certified-security-specialty-scs-c02-topic-1/
19	124456	0	/discussions/amazon/view/124456-exam-aws-certified-security-specialty-scs-c02-topic-1/
20	124457	0	/discussions/amazon/view/124457-exam-aws-certified-security-specialty-scs-c02-topic-1/
21	122213	0	/discussions/amazon/view/122213-exam-aws-certified-security-specialty-scs-c02-topic-1/
22	122299	0	/discussions/amazon/view/122299-exam-aws-certified-security-specialty-scs-c02-topic-1/
23	122300	0	/discussions/amazon/view/122300-exam-aws-certified-security-specialty-scs-c02-topic-1/
24	122767	0	/discussions/amazon/view/122767-exam-aws-certified-security-specialty-scs-c02-topic-1/
25	122214	0	/discussions/amazon/view/122214-exam-aws-certified-security-specialty-scs-c02-topic-1/
26	122774	0	/discussions/amazon/view/122774-exam-aws-certified-security-specialty-scs-c02-topic-1/
