300	103981	/discussions/amazon/view/103981-exam-aws-certified-database-specialty-topic-1-question-300/
299	103980	/discussions/amazon/view/103980-exam-aws-certified-database-specialty-topic-1-question-299/
298	103979	/discussions/amazon/view/103979-exam-aws-certified-database-specialty-topic-1-question-298/
296	103976	/discussions/amazon/view/103976-exam-aws-certified-database-specialty-topic-1-question-296/
282	89489	/discussions/amazon/view/89489-exam-aws-certified-database-specialty-topic-1-question-282/
106	49000	/discussions/amazon/view/49000-exam-aws-certified-database-specialty-topic-1-question-106/
262	90154	/discussions/amazon/view/90154-exam-aws-certified-database-specialty-topic-1-question-262/
174	66252	/discussions/amazon/view/66252-exam-aws-certified-database-specialty-topic-1-question-174/
22	25813	/discussions/amazon/view/25813-exam-aws-certified-database-specialty-topic-1-question-22/
197	79856	/discussions/amazon/view/79856-exam-aws-certified-database-specialty-topic-1-question-197/
289	103965	/discussions/amazon/view/103965-exam-aws-certified-database-specialty-topic-1-question-289/
293	103972	/discussions/amazon/view/103972-exam-aws-certified-database-specialty-topic-1-question-293/
269	90812	/discussions/amazon/view/90812-exam-aws-certified-database-specialty-topic-1-question-269/
284	103811	/discussions/amazon/view/103811-exam-aws-certified-database-specialty-topic-1-question-284/
278	89484	/discussions/amazon/view/89484-exam-aws-certified-database-specialty-topic-1-question-278/
264	89461	/discussions/amazon/view/89461-exam-aws-certified-database-specialty-topic-1-question-264/
260	89715	/discussions/amazon/view/89715-exam-aws-certified-database-specialty-topic-1-question-260/
252	81109	/discussions/amazon/view/81109-exam-aws-certified-database-specialty-topic-1-question-252/
249	80882	/discussions/amazon/view/80882-exam-aws-certified-database-specialty-topic-1-question-249/
248	80880	/discussions/amazon/view/80880-exam-aws-certified-database-specialty-topic-1-question-248/
241	80858	/discussions/amazon/view/80858-exam-aws-certified-database-specialty-topic-1-question-241/
236	80851	/discussions/amazon/view/80851-exam-aws-certified-database-specialty-topic-1-question-236/
231	80836	/discussions/amazon/view/80836-exam-aws-certified-database-specialty-topic-1-question-231/
227	80240	/discussions/amazon/view/80240-exam-aws-certified-database-specialty-topic-1-question-227/
206	80194	/discussions/amazon/view/80194-exam-aws-certified-database-specialty-topic-1-question-206/
203	79885	/discussions/amazon/view/79885-exam-aws-certified-database-specialty-topic-1-question-203/
16	66661	/discussions/amazon/view/66661-exam-aws-certified-database-specialty-topic-1-question-16/
190	79669	/discussions/amazon/view/79669-exam-aws-certified-database-specialty-topic-1-question-190/
187	79512	/discussions/amazon/view/79512-exam-aws-certified-database-specialty-topic-1-question-187/
186	79511	/discussions/amazon/view/79511-exam-aws-certified-database-specialty-topic-1-question-186/
